qid,article_id,cosine_similarity
02-TN-111,LANN-17,0.8135650157928467
02-TN-111,LTTHC-271,0.03357682004570961
02-TN-111,LTTTM-21,0.42514634132385254
02-TN-111,HP-54,0.15900710225105286
02-TN-111,BLDS-160,0.44956040382385254
02-TN-111,LTTHC-62,0.5231468081474304
02-TN-111,LTTHC-63,0.34676438570022583
02-TN-111,LANN-27,0.6283128261566162
02-TN-111,LBVMT-159,0.3143196105957031
02-TN-111,LDA-9,0.33449453115463257
02-TN-111,BLDS-366,0.3181098997592926
02-TL-27,LTCTT-6,0.9668010473251343
02-TL-27,LTCTT-7,0.9376764297485352
02-TL-27,LANN-17,0.8682000637054443
02-TL-27,LTCTT-23,0.9029703140258789
02-TL-27,LTCTT-34,0.8986203670501709
02-TL-27,LTCTT-15,0.726404070854187
02-TL-27,LANN-13,0.7263750433921814
02-TL-27,LANN-24,0.7377759218215942
02-TL-27,LTCTT-10,0.8267145156860352
02-TL-27,LTCTT-35,0.8224136829376221
02-TL-27,LTCTT-5,0.8418402671813965
02-TL-27,LBVMT-38,0.25980204343795776
02-TL-27,LTCTT-1,0.8536556959152222
02-TL-27,LTCTT-8,0.7914630174636841
02-TL-27,LANN-39,0.6508603096008301
02-TL-27,LTCTT-3,0.8982824087142944
02-TL-27,LANN-29,0.6131455898284912
02-TL-27,LANN-27,0.7003486752510071
02-TL-27,LTCTT-14,0.5851438045501709
02-TL-27,LBVMT-114,0.4279934763908386
01-DS-17,LCT-4,0.8504379987716675
01-DS-17,LCT-31,0.5881109237670898
01-DS-17,LCT-24,0.546342670917511
01-DS-17,LVC-57,0.11759341508150101
01-DS-17,LTTTM-20,0.25516846776008606
01-DS-17,LTTHC-273,0.10853957384824753
01-DS-17,LTTHC-261,0.18823373317718506
01-DS-17,LPCMT-39,0.5675503611564636
01-DS-17,LTTHC-159,0.347798228263855
01-DS-17,LTTHC-314,0.17590129375457764
01-DS-17,LTTHC-312,0.22105030715465546
01-DS-17,LPCMT-43,0.6416200399398804
01-DS-17,LTTHC-140,0.3236597776412964
01-DS-17,HP-31,0.4401472210884094
01-DS-17,LTTHC-328,0.19842565059661865
01-DS-17,LTTHC-234,0.30080264806747437
01-DS-17,LTTHC-311,0.19576697051525116
01-DS-17,LPCMT-23,0.5137672424316406
01-DS-17,LTTHC-197,0.2272765338420868
01-DS-17,BLDS-68,0.329214870929718
02-TN-159,LANN-17,0.9729044437408447
02-TN-159,LANN-27,0.8171220421791077
02-TN-159,LTCTT-7,0.7311222553253174
02-TN-159,BLDS-38,0.6646783351898193
02-TN-159,HP-21,0.7944282293319702
02-TN-159,LANN-29,0.6890331506729126
02-TN-159,LTCTT-23,0.6578425168991089
02-TN-159,LANN-24,0.8336941003799438
02-TN-159,LTTHC-22,0.36714762449264526
02-TN-159,LANN-13,0.8176972270011902
02-TN-159,LDA-9,0.3253073990345001
02-TN-159,LANN-39,0.6890465617179871
02-TN-159,LTTHC-96,0.49757683277130127
02-TN-159,LTTHC-16,0.2899605631828308
02-TN-159,LANN-2,0.831454873085022
02-TN-159,LTTHC-182,0.4044245779514313
02-TN-159,LTTHC-62,0.32394295930862427
02-TN-159,LANN-6,0.8546805381774902
02-TN-159,LTCTT-6,0.7730334997177124
02-TN-159,LBVMT-38,0.21530553698539734
02-TN-2,LTN-8,0.8343342542648315
02-TN-2,LTN-27,0.9276648759841919
02-TN-2,LTN-30,0.8531603217124939
02-TN-2,LTN-28,0.8936052322387695
02-TN-2,LTN-32,0.8905890583992004
02-TN-2,LTN-10,0.524750828742981
02-TN-2,LTN-36,0.8397982716560364
02-TN-2,LTN-9,0.7588117122650146
02-TN-2,LTN-38,0.7957861423492432
02-TN-2,LTN-2,0.8095394372940063
02-TN-2,LTN-6,0.7248373031616211
02-TN-2,LTN-18,0.5223468542098999
02-TN-2,LTN-29,0.8567612171173096
02-TN-2,LTN-5,0.8251887559890747
02-TN-2,LTN-23,0.7806349992752075
02-TN-2,LTN-31,0.8304177522659302
02-TN-2,LTN-33,0.8190391063690186
02-TN-2,LTN-40,0.79201340675354
02-TN-2,LTN-20,0.7942151427268982
02-TN-2,LTN-37,0.8200093507766724
02-DS-64,LTTHC-240,0.9075347185134888
02-DS-64,LTTHC-34,0.8102927803993225
02-DS-64,LTTHC-146,0.8274835348129272
02-DS-64,LTTHC-253,0.8091064095497131
02-DS-64,LTTHC-320,0.7107504606246948
02-DS-64,LTTHC-270,0.06947754323482513
02-DS-64,LTTHC-35,0.8349416255950928
02-DS-64,LTTHC-25,0.8686337471008301
02-DS-64,LTTHC-12,0.9204529523849487
02-DS-64,HP-20,0.1266593635082245
02-DS-64,LTTHC-318,0.6862130761146545
02-DS-64,LTTHC-233,0.8362141251564026
02-DS-64,LTTHC-295,0.6354355812072754
02-DS-64,LTTHC-27,0.8446096181869507
02-DS-64,LTTHC-182,0.7631626129150391
02-DS-64,LTTHC-266,-0.20396721363067627
02-DS-64,LTTHC-39,0.8585009574890137
02-DS-64,LTTHC-264,-0.12162213027477264
02-DS-64,LTTHC-152,0.8530360460281372
02-DS-64,LTTHC-324,0.5154061317443848
02-DS-105,LTCTT-34,0.8953675031661987
02-DS-105,LTCTT-2,0.8822344541549683
02-DS-105,LTCTT-10,0.9521616697311401
02-DS-105,LTCTT-18,0.8579393029212952
02-DS-105,LTCTT-33,0.9335915446281433
02-DS-105,LTCTT-28,0.8958756923675537
02-DS-105,LTCTT-23,0.8857709765434265
02-DS-105,LTCTT-20,0.7572900652885437
02-DS-105,LTCTT-3,0.8810784816741943
02-DS-105,LTCTT-24,0.8999279141426086
02-DS-105,LTCTT-19,0.7976433634757996
02-DS-105,LTCTT-14,0.8248830437660217
02-DS-105,LTCTT-25,0.9303982257843018
02-DS-105,LTCTT-26,0.9183979034423828
02-DS-105,LTCTT-27,0.929411768913269
02-DS-105,LBVMT-114,0.43356847763061523
02-DS-105,LTCTT-9,0.91829913854599
02-DS-105,LTCTT-30,0.8600659966468811
02-DS-105,LTCTT-32,0.8830150365829468
02-DS-105,LTCTT-8,0.9244762659072876
02-TN-107,LTCTT-7,0.9401729702949524
02-TN-107,LTCTT-23,0.8798896670341492
02-TN-107,LTCTT-6,0.913116455078125
02-TN-107,LANN-17,0.8411107659339905
02-TN-107,BLDS-38,0.754490077495575
02-TN-107,LTCTT-15,0.6944172382354736
02-TN-107,LTTHC-62,0.41301408410072327
02-TN-107,LTCTT-34,0.8642902970314026
02-TN-107,LTTHC-96,0.6052181720733643
02-TN-107,LTTHC-16,0.3282400369644165
02-TN-107,BLDS-34,0.5013735890388489
02-TN-107,LANN-27,0.671019434928894
02-TN-107,LTTTM-21,0.33775556087493896
02-TN-107,LANN-29,0.5579010248184204
02-TN-107,LBVMT-159,0.309391587972641
02-TN-107,LTCTT-18,0.7403112053871155
02-TN-107,LTCTT-3,0.8395823240280151
02-TN-107,LBVMT-114,0.4423635005950928
02-TN-107,BLDS-387,0.3161013722419739
02-TN-107,LTCTT-16,0.8114054203033447
02-TN-75,LTTHC-138,0.9531587362289429
02-TN-75,LTTHC-188,0.9406917095184326
02-TN-75,LTTHC-237,0.9035940170288086
02-TN-75,LTTHC-176,0.90461266040802
02-TN-75,LTTHC-181,0.8583132028579712
02-TN-75,LTTHC-239,0.9602991938591003
02-TN-75,LTTHC-253,0.8245726823806763
02-TN-75,LTTHC-270,0.19831863045692444
02-TN-75,LTTHC-139,0.8716341257095337
02-TN-75,LTTHC-243,0.8041953444480896
02-TN-75,LTTHC-168,0.8863661885261536
02-TN-75,LTTHC-134,0.7870453596115112
02-TN-75,LTTHC-246,0.8401755094528198
02-TN-75,LTTHC-61,0.7050864696502686
02-TN-75,LTTHC-358,0.5928255319595337
02-TN-75,LTTHC-177,0.8778334856033325
02-TN-75,LTTHC-291,0.6424957513809204
02-TN-75,LTTHC-133,0.845668375492096
02-TN-75,LTTHC-175,0.9541736245155334
02-TN-75,LTTHC-18,0.9288469552993774
02-TN-81,LTTHC-242,0.9148618578910828
02-TN-81,LTTHC-194,0.9238390922546387
02-TN-81,LTTHC-311,0.533687174320221
02-TN-81,LTTHC-271,0.2815302908420563
02-TN-81,LTTHC-263,0.2934000492095947
02-TN-81,LTTHC-215,0.8875354528427124
02-TN-81,LTTHC-220,0.8753570914268494
02-TN-81,LTTHC-276,0.505784273147583
02-TN-81,LTTHC-262,0.3300504982471466
02-TN-81,LTTHC-257,0.4118458032608032
02-TN-81,LTTHC-307,0.8909417986869812
02-TN-81,LTTHC-212,0.4595731198787689
02-TN-81,LTTHC-80,0.5675244331359863
02-TN-81,LTTHC-280,0.8864052295684814
02-TN-81,LTTHC-253,0.9036875367164612
02-TN-81,LTTHC-310,0.8402591943740845
02-TN-81,LTTHC-251,0.8884603977203369
02-TN-81,LTTHC-229,0.8199374675750732
02-TN-81,LTTHC-233,0.8315092325210571
02-TN-81,LTTHC-205,0.6118190288543701
02-TN-56,BLDS-334,0.9191091060638428
02-TN-56,BLDS-331,0.8621576428413391
02-TN-56,BLDS-333,0.5373162627220154
02-TN-56,BLDS-237,0.6297179460525513
02-TN-56,BLDS-256,0.4704594612121582
02-TN-56,BLDS-295,0.4773956537246704
02-TN-56,BLDS-453,0.5677183866500854
02-TN-56,BLDS-330,0.41164106130599976
02-TN-56,BLDS-292,0.4734720289707184
02-TN-56,LCT-24,0.2893640398979187
02-TN-56,BLDS-220,0.38151222467422485
02-TN-56,BLDS-350,0.6682066321372986
02-TN-56,BLDS-236,0.494869589805603
02-TN-56,BLDS-155,0.16365386545658112
02-TN-56,BLDS-422,0.3648844361305237
02-TN-56,BLDS-578,0.176273912191391
02-TN-56,LHNVGD-26,0.2749323546886444
02-TN-56,BLDS-140,0.4483727812767029
02-TN-56,BLDS-343,0.6050193309783936
02-TN-56,LPCMT-32,0.21175247430801392
02-TN-146,LTTTM-35,0.9466028213500977
02-TN-146,LTTTM-36,0.8868600130081177
02-TN-146,LTTTM-61,0.6235221028327942
02-TN-146,BLDS-599,0.11226905882358551
02-TN-146,LTTHC-73,0.26718616485595703
02-TN-146,LTTTM-16,0.5782921314239502
02-TN-146,LTTTM-37,0.851568341255188
02-TN-146,LTTHC-51,0.717369794845581
02-TN-146,LCN-35,0.008105676621198654
02-TN-146,LTTHC-83,0.7423166036605835
02-TN-146,LTTTM-59,0.7856310606002808
02-TN-146,BLDS-548,-0.009068567305803299
02-TN-146,LTTHC-78,0.8032270669937134
02-TN-146,LTCTT-2,0.4330761432647705
02-TN-146,BLDS-386,0.19508972764015198
02-TN-146,LCN-30,0.03157206252217293
02-TN-146,LTTTM-43,0.6728432178497314
02-TN-146,LTTTM-41,0.790692150592804
02-TN-146,LDA-28,0.08538246899843216
02-TN-146,LTTHC-89,0.55198073387146
01-TN-36,LPCMT-35,0.9538459777832031
01-TN-36,LPCMT-36,0.9199448227882385
01-TN-36,LPCMT-28,0.6298413276672363
01-TN-36,LPCMT-31,0.8042131662368774
01-TN-36,LPCMT-47,0.8186464309692383
01-TN-36,LPCMT-30,0.8105881214141846
01-TN-36,LPCMT-55,0.7429737448692322
01-TN-36,LPCMT-3,0.7488675117492676
01-TN-36,LPCMT-37,0.6693507432937622
01-TN-36,LPCMT-33,0.7746614217758179
01-TN-36,LPCMT-2,0.5824402570724487
01-TN-36,LPCMT-40,0.8076727986335754
01-TN-36,LPCMT-32,0.7491162419319153
01-TN-36,LPCMT-39,0.7527738809585571
01-TN-36,LPCMT-22,0.5572909116744995
01-TN-36,LPCMT-34,0.7531609535217285
01-TN-36,LPCMT-6,0.6705872416496277
01-TN-36,LPCMT-29,0.7274202704429626
01-TN-36,LPCMT-43,0.652728259563446
01-TN-36,LPCMT-38,0.7537546157836914
02-DS-6,LTN-38,0.7891845703125
02-DS-6,LVC-47,0.375476211309433
02-DS-6,LTN-39,0.7381948232650757
02-DS-6,LVC-8,0.37777721881866455
02-DS-6,LTN-40,0.7111057043075562
02-DS-6,LDL-17,0.21324065327644348
02-DS-6,LDL-74,0.3153665363788605
02-DS-6,LDL-16,0.340859591960907
02-DS-6,LBVMT-154,0.37441766262054443
02-DS-6,LPCMT-11,0.3843767046928406
02-DS-6,LTN-9,0.4073869585990906
02-DS-6,LCN-14,0.1875355988740921
02-DS-6,LANN-20,0.4719078540802002
02-DS-6,LTT-5,0.17088553309440613
02-DS-6,LPCMT-45,0.3573548197746277
02-DS-6,LVC-31,0.30235522985458374
02-DS-6,LTN-37,0.7184532880783081
02-DS-6,LTN-10,0.49939942359924316
02-DS-6,LANN-19,0.3878224194049835
02-DS-6,LCT-36,0.5813619494438171
02-DS-185,LANN-7,0.9329932332038879
02-DS-185,LANN-37,0.942603349685669
02-DS-185,LANN-36,0.9415751695632935
02-DS-185,LANN-13,0.8823094367980957
02-DS-185,LANN-33,0.8031899929046631
02-DS-185,LANN-11,0.806731641292572
02-DS-185,LANN-3,0.9243460893630981
02-DS-185,LANN-39,0.8196801543235779
02-DS-185,LANN-25,0.9167973399162292
02-DS-185,LANN-21,0.887912929058075
02-DS-185,LANN-12,0.9061221480369568
02-DS-185,LANN-20,0.8453980684280396
02-DS-185,LANN-30,0.9205969572067261
02-DS-185,LANN-38,0.8649016618728638
02-DS-185,LANN-15,0.864849328994751
02-DS-185,LANN-32,0.8452336192131042
02-DS-185,LANN-31,0.9013139009475708
02-DS-185,LANN-5,0.8536031246185303
02-DS-185,LANN-34,0.9005799889564514
02-DS-185,LANN-40,0.8820584416389465
01-DS-6,LTTTM-18,0.9757975339889526
01-DS-6,LTTTM-43,0.8986324071884155
01-DS-6,BLDS-128,0.03504389524459839
01-DS-6,BLDS-132,0.031000187620520592
01-DS-6,BLDS-125,-0.07824927568435669
01-DS-6,LTTTM-5,0.9621259570121765
01-DS-6,LTTTM-44,0.6491454243659973
01-DS-6,LTTTM-19,0.9440306425094604
01-DS-6,LTTTM-6,0.8052408695220947
01-DS-6,LTTTM-3,0.84309983253479
01-DS-6,LTTTM-16,0.9485255479812622
01-DS-6,LHNVGD-24,0.4769459068775177
01-DS-6,BLDS-124,-0.05210861936211586
01-DS-6,LTTTM-35,0.6469131708145142
01-DS-6,LTTTM-59,0.595615565776825
01-DS-6,LTTTM-20,0.6183908581733704
01-DS-6,BLDS-212,0.15162354707717896
01-DS-6,LHNVGD-76,0.11870530247688293
01-DS-6,BLDS-133,-0.12516102194786072
01-DS-6,LTTTM-7,0.6115683913230896
01-DS-45,LTTTM-20,0.9120425581932068
01-DS-45,LGD-85,0.3418486714363098
01-DS-45,LVC-58,0.6022729873657227
01-DS-45,LTT-40,0.27941960096359253
01-DS-45,LGD-72,0.6038596630096436
01-DS-45,LGD-6,0.40895265340805054
01-DS-45,LGD-113,0.4270305633544922
01-DS-45,LTT-41,0.30368590354919434
01-DS-45,LGD-8,0.37044334411621094
01-DS-45,BLDS-68,0.2066510021686554
01-DS-45,LGD-87,0.3139505982398987
01-DS-45,LTT-42,0.30371662974357605
01-DS-45,LHNVGD-8,0.29325002431869507
01-DS-45,LGD-10,0.40025395154953003
01-DS-45,LGD-48,0.40164482593536377
01-DS-45,LTTTM-42,0.7840344905853271
01-DS-45,LCN-27,0.061362095177173615
01-DS-45,LCN-37,-0.0847783014178276
01-DS-45,LGD-39,0.4039248824119568
01-DS-45,BLDS-175,0.023532377555966377
02-TN-168,LTT-15,0.9390283226966858
02-TN-168,LTT-85,0.9380266070365906
02-TN-168,LTT-23,0.7342405319213867
02-TN-168,LTT-19,0.22588545083999634
02-TN-168,LTT-13,0.9574629068374634
02-TN-168,LTT-16,0.9283555746078491
02-TN-168,LTT-29,0.8777886033058167
02-TN-168,LTT-11,0.7140685319900513
02-TN-168,LTT-31,0.9486922025680542
02-TN-168,LTT-20,0.7261908650398254
02-TN-168,LTT-9,0.920393705368042
02-TN-168,LTT-27,0.8695874214172363
02-TN-168,LTT-32,0.5503461956977844
02-TN-168,LTT-28,0.88438880443573
02-TN-168,LTT-2,0.8296234607696533
02-TN-168,LTT-34,0.7078102827072144
02-TN-168,LTT-22,0.8760113716125488
02-TN-168,LTT-14,0.7953586578369141
02-TN-168,LTT-55,0.6157534718513489
02-TN-168,LTT-21,0.7507015466690063
02-TN-140,LBVMT-148,0.9549177289009094
02-TN-140,LBVMT-80,0.3294150233268738
02-TN-140,LBVMT-165,0.8281993865966797
02-TN-140,LBVMT-56,0.4030959904193878
02-TN-140,LBVMT-58,0.6185054779052734
02-TN-140,LBVMT-168,0.7683510780334473
02-TN-140,LDL-7,0.23982936143875122
02-TN-140,LDA-7,0.1590951383113861
02-TN-140,LDL-5,0.3362678289413452
02-TN-140,LBVMT-53,0.5643081665039062
02-TN-140,LBVMT-5,0.8993288278579712
02-TN-140,LBVMT-156,0.7758116126060486
02-TN-140,LBVMT-166,0.7589841485023499
02-TN-140,LBVMT-52,0.4547298848628998
02-TN-140,LBVMT-51,0.5926450490951538
02-TN-140,LBVMT-158,0.7998727560043335
02-TN-140,LBVMT-160,0.6416670083999634
02-TN-140,LBVMT-151,0.7542825937271118
02-TN-140,LBVMT-121,0.6858543157577515
02-TN-140,LBVMT-86,0.5194257497787476
02-DS-117,LTCTT-6,0.9083240032196045
02-DS-117,LTCTT-3,0.9230303764343262
02-DS-117,LTCTT-7,0.8664321899414062
02-DS-117,LTCTT-8,0.8762938976287842
02-DS-117,LTCTT-16,0.8317817449569702
02-DS-117,LTCTT-33,0.8645491600036621
02-DS-117,LTCTT-15,0.7834718227386475
02-DS-117,LTCTT-13,0.6755551695823669
02-DS-117,LTCTT-5,0.8993812203407288
02-DS-117,LTCTT-35,0.8201866149902344
02-DS-117,LTCTT-1,0.8673690557479858
02-DS-117,LANN-29,0.5985153317451477
02-DS-117,LTCTT-10,0.8997191190719604
02-DS-117,LTCTT-4,0.8163262605667114
02-DS-117,LTCTT-34,0.8891440629959106
02-DS-117,LTCTT-14,0.6990512609481812
02-DS-117,LTCTT-18,0.7892880439758301
02-DS-117,LTCTT-12,0.8516333699226379
02-DS-117,HP-25,0.554859459400177
02-DS-117,LTCTT-19,0.7450180649757385
02-DS-65,LTTHC-140,0.9449650049209595
02-DS-65,LTTHC-234,0.8800376653671265
02-DS-65,LTTHC-143,0.8530601263046265
02-DS-65,LTTHC-235,0.7383118867874146
02-DS-65,LTTHC-233,0.7866973876953125
02-DS-65,LTTHC-8,0.8673055171966553
02-DS-65,LTTHC-121,0.6394948959350586
02-DS-65,LTTHC-125,0.5709798336029053
02-DS-65,LTTHC-138,0.7701967358589172
02-DS-65,LTTHC-124,0.509346604347229
02-DS-65,LTTHC-33,0.8354256749153137
02-DS-65,LTTHC-122,0.509920597076416
02-DS-65,LTTTM-59,0.7790923118591309
02-DS-65,LTTHC-131,0.7414539456367493
02-DS-65,LTTHC-118,0.825371265411377
02-DS-65,LTTHC-157,0.8633127808570862
02-DS-65,LTTHC-120,0.7462561130523682
02-DS-65,LTTHC-173,0.8416007161140442
02-DS-65,LTTHC-123,0.14327311515808105
02-DS-65,LTTTM-37,0.7773090600967407
02-DS-78,LTTHC-229,0.9643117189407349
02-DS-78,LTTHC-252,0.8992757201194763
02-DS-78,LTTHC-221,0.8826044201850891
02-DS-78,LTTHC-217,0.9221690893173218
02-DS-78,LTTHC-253,0.9088379144668579
02-DS-78,LTTHC-234,0.8272963762283325
02-DS-78,LTTHC-275,0.23218072950839996
02-DS-78,LTTHC-228,0.7670400142669678
02-DS-78,LTTHC-241,0.8926326632499695
02-DS-78,LTTHC-349,0.8340392112731934
02-DS-78,LTTHC-242,0.9188090562820435
02-DS-78,LTTHC-243,0.9351589679718018
02-DS-78,LTTHC-203,0.928510844707489
02-DS-78,LTTHC-34,0.8822243213653564
02-DS-78,LTTHC-11,0.755416989326477
02-DS-78,LTTHC-233,0.9337795376777649
02-DS-78,LTTHC-204,0.9562516808509827
02-DS-78,LTTHC-218,0.9215875864028931
02-DS-78,LTTHC-231,0.8050012588500977
02-DS-78,LTTHC-7,0.6431643962860107
02-TN-118,HP-64,0.9108359217643738
02-TN-118,LTN-4,0.6263893842697144
02-TN-118,LTN-12,0.9123408794403076
02-TN-118,HP-11,0.8743984699249268
02-TN-118,HP-65,0.8692789673805237
02-TN-118,LTN-27,0.5590546131134033
02-TN-118,LTN-29,0.602907657623291
02-TN-118,HP-9,0.6361880898475647
02-TN-118,HP-60,0.6571868062019348
02-TN-118,LBVMT-157,0.44903823733329773
02-TN-118,LGD-29,0.2888195514678955
02-TN-118,LTN-31,0.6120139360427856
02-TN-118,LGD-107,0.36704015731811523
02-TN-118,HP-37,0.45757073163986206
02-TN-118,HP-10,0.5425589680671692
02-TN-118,HP-102,0.2776692509651184
02-TN-118,LGD-93,0.4708992540836334
02-TN-118,LVC-2,0.24365830421447754
02-TN-118,LGD-3,0.41497862339019775
02-TN-118,LGD-79,0.31031328439712524
02-TN-35,LGD-62,0.9107253551483154
02-TN-35,LGD-85,0.6476043462753296
02-TN-35,LGD-30,0.6926925778388977
02-TN-35,LGD-31,0.6382251381874084
02-TN-35,LGD-29,0.7695146203041077
02-TN-35,LGD-63,0.537034273147583
02-TN-35,LGD-49,0.6733015775680542
02-TN-35,LGD-77,0.498507559299469
02-TN-35,LGD-52,0.6736462116241455
02-TN-35,LGD-8,0.7222002744674683
02-TN-35,LGD-5,0.73625648021698
02-TN-35,LGD-55,0.5980309247970581
02-TN-35,LGD-83,0.7952375411987305
02-TN-35,LGD-32,0.6263822317123413
02-TN-35,LGD-28,0.7518195509910583
02-TN-35,LGD-65,0.6951732635498047
02-TN-35,LGD-12,0.5814318060874939
02-TN-35,LGD-9,0.7740609645843506
02-TN-35,LGD-34,0.7377849221229553
02-TN-35,LGD-99,0.6041311025619507
02-TN-133,LBVMT-120,0.9456619620323181
02-TN-133,LBVMT-41,0.6754536032676697
02-TN-133,LBVMT-35,0.593895673751831
02-TN-133,LBVMT-118,0.8467767238616943
02-TN-133,LBVMT-32,0.6953477263450623
02-TN-133,LBVMT-126,0.7373548746109009
02-TN-133,LBVMT-37,0.6646670699119568
02-TN-133,LBVMT-119,0.8504616022109985
02-TN-133,LBVMT-34,0.5971143245697021
02-TN-133,LCN-63,-0.028285805135965347
02-TN-133,LBVMT-33,0.5866531133651733
02-TN-133,LBVMT-47,0.6853806972503662
02-TN-133,LBVMT-27,0.0739210993051529
02-TN-133,LBVMT-29,0.6297599077224731
02-TN-133,LBVMT-107,0.6466795206069946
02-TN-133,LBVMT-44,0.6063327193260193
02-TN-133,LBVMT-91,0.5564128160476685
02-TN-133,LBVMT-43,0.7586472034454346
02-TN-133,LBVMT-42,0.7432864904403687
02-TN-133,LBVMT-36,0.6743455529212952
02-DS-158,LBVMT-27,0.9406713843345642
02-DS-158,LBVMT-32,0.19073539972305298
02-DS-158,LBVMT-29,0.21231582760810852
02-DS-158,LBVMT-26,0.9145389199256897
02-DS-158,LBVMT-21,0.20699727535247803
02-DS-158,LBVMT-25,0.8359253406524658
02-DS-158,LBVMT-164,0.22847342491149902
02-DS-158,LBVMT-42,0.17940470576286316
02-DS-158,LCN-63,0.22163671255111694
02-DS-158,LBVMT-107,0.10074159502983093
02-DS-158,LDL-20,0.4119917154312134
02-DS-158,LBVMT-34,0.27150988578796387
02-DS-158,LBVMT-166,0.2135225534439087
02-DS-158,LBVMT-93,0.6641779541969299
02-DS-158,LBVMT-9,0.18296141922473907
02-DS-158,LBVMT-3,0.11546608805656433
02-DS-158,LBVMT-5,0.05968945845961571
02-DS-158,LBVMT-37,0.13066011667251587
02-DS-158,LBVMT-35,0.20486152172088623
02-DS-158,LBVMT-33,0.22891363501548767
01-DS-49,LCT-36,0.9766970276832581
01-DS-49,LCT-7,0.7757489085197449
01-DS-49,LTCTT-29,0.5413538217544556
01-DS-49,LCT-8,0.8096692562103271
01-DS-49,LTCTT-33,0.6259365677833557
01-DS-49,LTCTT-2,0.6266724467277527
01-DS-49,LCT-33,0.838441014289856
01-DS-49,LTTHC-339,0.07386818528175354
01-DS-49,LTCTT-31,0.49402564764022827
01-DS-49,LCT-26,0.8800007700920105
01-DS-49,LTCTT-30,0.583594560623169
01-DS-49,LCT-38,0.7872135639190674
01-DS-49,LCT-19,0.8005136251449585
01-DS-49,LDA-35,0.3472231328487396
01-DS-49,LCT-3,0.7995332479476929
01-DS-49,LTTHC-93,0.34681129455566406
01-DS-49,LCT-9,0.7985061407089233
01-DS-49,LTT-31,0.09682286530733109
01-DS-49,LTT-8,0.49770477414131165
01-DS-49,LBVMT-115,0.5461785197257996
02-DS-169,LTTTM-15,0.8557364344596863
02-DS-169,LTTHC-339,0.2280576527118683
02-DS-169,LTTHC-342,0.33835315704345703
02-DS-169,LTTHC-338,0.2930842638015747
02-DS-169,LTTTM-43,0.8936657905578613
02-DS-169,LTTTM-44,0.803801953792572
02-DS-169,LTTHC-324,0.4093443751335144
02-DS-169,LTTHC-318,0.5299930572509766
02-DS-169,LTTTM-36,0.5698927044868469
02-DS-169,LTTTM-42,0.8588755130767822
02-DS-169,LTTHC-28,0.46710464358329773
02-DS-169,LTTTM-76,0.5728268623352051
02-DS-169,LTTTM-59,0.668123185634613
02-DS-169,LPCMT-44,0.13314005732536316
02-DS-169,LDA-45,0.23281827569007874
02-DS-169,LTTTM-62,0.6332085132598877
02-DS-169,LTN-38,0.23909816145896912
02-DS-169,LTTHC-62,0.668627917766571
02-DS-169,LDL-73,0.10789264738559723
02-DS-169,LTTTM-46,0.8306576013565063
02-TN-163,LANN-43,0.830264151096344
02-TN-163,LDL-77,0.07383101433515549
02-TN-163,LBVMT-170,0.18204261362552643
02-TN-163,LDA-49,0.12175754457712173
02-TN-163,LTCTT-37,0.14670151472091675
02-TN-163,LCN-83,0.11459951102733612
02-TN-163,LTT-85,0.051618557423353195
02-TN-163,LANN-13,0.9128972887992859
02-TN-163,LDA-50,0.10356135666370392
02-TN-163,LTN-41,0.1715635061264038
02-TN-163,LHNVGD-132,0.05986209958791733
02-TN-163,LANN-35,0.10165108740329742
02-TN-163,LANN-9,0.7193642854690552
02-TN-163,LCN-82,0.10846519470214844
02-TN-163,LTT-84,0.09066379070281982
02-TN-163,LPCMT-54,0.1538698375225067
02-TN-163,LANN-24,0.8950873613357544
02-TN-163,LTTTM-81,-0.021052666008472443
02-TN-163,LTTHC-371,0.1363862156867981
02-TN-163,LVC-61,0.069480761885643
02-TN-59,BLDS-350,0.9358762502670288
02-TN-59,BLDS-346,0.8793734312057495
02-TN-59,BLDS-349,0.8860892057418823
02-TN-59,BLDS-412,0.8345181941986084
02-TN-59,BLDS-347,0.8845068216323853
02-TN-59,BLDS-220,0.5100322961807251
02-TN-59,BLDS-315,0.6373549699783325
02-TN-59,BLDS-327,0.35584723949432373
02-TN-59,BLDS-348,0.8929034471511841
02-TN-59,BLDS-265,0.24145731329917908
02-TN-59,BLDS-334,0.6229239702224731
02-TN-59,BLDS-237,0.5622149705886841
02-TN-59,BLDS-512,0.1960267275571823
02-TN-59,BLDS-510,0.27639472484588623
02-TN-59,BLDS-295,0.595483660697937
02-TN-59,LHNVGD-41,0.3415844440460205
02-TN-59,BLDS-256,0.42390477657318115
02-TN-59,LHNVGD-118,0.2524353861808777
02-TN-59,BLDS-578,0.1181192696094513
02-TN-59,BLDS-391,0.23958387970924377
01-TN-9,LGD-35,0.9218234419822693
01-TN-9,LGD-6,0.790561854839325
01-TN-9,LGD-72,0.7463310956954956
01-TN-9,LGD-36,0.9078905582427979
01-TN-9,LGD-8,0.6696966290473938
01-TN-9,LGD-39,0.7419165372848511
01-TN-9,LGD-12,0.7268697023391724
01-TN-9,LGD-38,0.7424798011779785
01-TN-9,LGD-44,0.7896441221237183
01-TN-9,LGD-110,0.7199983596801758
01-TN-9,LGD-48,0.7584695816040039
01-TN-9,LGD-10,0.7405581474304199
01-TN-9,LGD-65,0.7021507024765015
01-TN-9,LGD-5,0.7980057597160339
